goodreads_book_id,tag_name,tag_length
1097,"non_fiction, nonfiction, food, health, sociology, politics, history, science, school, economics, culture, nutrition, business, adult, journalism, society, political, social_science, foodie, food_and_drink, buy, social_issue, cooking, current_event, social_commentary, environment, high_school, non_fic, for_school, food_politics",328
1103,"historical_fiction, fiction, china, historical, asia, adult, adult_fiction, asian, friendship, novel, woman, chick_lit, cultural, history, audio, literature, lisa_see, novel, buy, general_fiction, chinese, shelfari, contemporary_fiction, asian_literature, literary_fiction, contemporary, coming_age, drama, chinese_culture, asian_lit",333
1110,"john_grisham, thriller, mystery, grisham, fiction, legal_thriller, suspense, crime, legal, grisham_john, mystery_thriller, thriller, novel, italy, espionage, law, legal_thriller, mystery_suspense, adult_fiction, novel, audio, mystery, legal_fiction, general_fiction, adult, drama, murder, english, have, contemporary",316
1171,"business, finance, non_fiction, history, economics, biography, nonfiction, investing, fiction, buy, wall_street, money, trading, memoir, business_finance, business_economics, abandoned, financial, michael_lewis, economics_business, politics, finance_economics, autobiography, investment, american, wish_list, unfinished, investment_banking, biography_memoir, journalism",369
1191,"cooking, food, non_fiction, nonfiction, italian, giada, cookery, food_cooking, cooking_food, wish_list, reference, recipe, foodie, culinary, cooking_and_baking, italy, food_related, giada_laurentiis, baking_cooking, food_drink, italian_cooking, laurentiiis, fiction, not_interested, adult, family, bought, personal, hardcover, star",331
1192,"cooking, food, non_fiction, nonfiction, reference, italian, recipe, italy, foodie, food_cooking, cooking_food, wish_list, cook, buy, giada, cookery, cooking_and_food, baking_cooking, purchase, calibre, cooking_baking, food_health, culinary, network, cuisine, laurentiiis, shelfari, home, century, how",300
1202,"nonfiction, science, non_fiction, psychology, sociology, economics, politics, finance, audio, social_science, economy, culture, business, buy, behavioral_economics, adult, philosophy, non_fic, statistic, society, history, political, econ, essay, english, business_economics, social, other, general, abandoned",308
1232,"fiction, historical_fiction, mystery, fantasy, spain, historical, gothic, series, spanish, magical_realism, romance, literature, adult, thriller, novel, contemporary, buy, mystery_thriller, suspense, literary_fiction, adult_fiction, general_fiction, abandoned, novel, barcelona, spanish_literature, all_time, europe, audio, contemporary_fiction",344
1241,"non_fiction, biography, fiction, memoir, contemporary, psychology, addiction, autobiography, oprah, drug, abandoned, biography, buy, adult_fiction, nonfiction, novel, memoir, mental_health, did_not_finish, general_fiction, unfinished, didn_finish, drama, recovery, mental_illness, contemporary_fiction, james_frey, never_finished, gave, shelfari",345
1274,"non_fiction, self_help, psychology, relationship, nonfiction, self_improvement, marriage, personal_development, relationship, self_development, romance, philosophy, buy, unfinished, english, sociology, human_development, communication, reference, abandoned, other, life, john_gray, did_not_finish, love, chick_lit, hold, psych, fiction, psychology_self_help",357
1295,"historical_fiction, series, fiction, romance, classic, adventure, history, prehistoric, historical, adult_fiction, general_fiction, novel, fantasy, novel, series, fiction_historical, literature, anthropology, all_time, classic, jean_auel, sci_fantasy, shelfari, science_fiction, survival, prehistoric_fiction, earth_child, young_adult, pre_history, epic",353
1301,"non_fiction, sport, nonfiction, baseball, sport, business, biography, history, economics, finance, science, buy, michael_lewis, journalism, analytics, fiction, audio, abandoned, shelfari, adult, leadership, general_non_fiction, money, management, movie, billy_beane, mathematics, statistic, psychology, borrowed",311
1303,"non_fiction, business, psychology, philosophy, self_help, history, nonfiction, self_improvement, politics, leadership, strategy, personal_development, buy, self_development, power, management, personal_mba, career, audible, reference, self, robert_greene, influence, audio, life, abandoned, development, social, historical, unfinished",334
1305,"fiction, historical_fiction, history, historical, military, war, greece, fantasy, ancient_greece, novel, non_fiction, literature, military_fiction, ancient_history, buy, ancient, wish_list, classic, fiction_historical, military_history, ancient_world, thermopylae, adventure, greek, historic_fiction, epic, history_fiction, general_fiction, audible, leadership",360
1307,"fantasy, fiction, sci_fantasy, epic_fantasy, high_fantasy, fantasy_sci, dragon, sci, margaret_wei, death_gate_cycle, scifi_fantasy, the_death_gate_cycle, series, wei_hickman, series, science_fiction, epic, death_gate, magic, adventure, novel, adult, fantasy_scifi, buy, science_fiction_fantasy, fantasy_fiction, paperback, fantasia, fiction_fantasy, fancy",355
1319,"writing, self_help, nonfiction, creativity, art, business, non_fiction, psychology, personal_development, self_improvement, writing, productivity, buy, self_development, philosophy, inspiration, design, creative, personal_growth, work, motivation, inspirational, leadership, recommended, reference, career, wish_list, spirituality, audio, writing_craft",352
1362,"history, classic, non_fiction, ancient_history, nonfiction, greek, classic, ancient, greece, ancient_greece, historical, classical, literature, mythology, antiquity, philosophy, school, history_ancient, buy, hist, fiction, college, wish_list, reference, classical_study, ancient_world, classical_literature, ancient_classic, war, greek_literature",346
1371,"classic, poetry, fiction, classic, mythology, literature, history, fantasy, school, historical_fiction, greek, epic, war, historical, classic_literature, adventure, greece, ancient, classical, buy, for_school, ancient_greece, epic_poetry, college, epic, greek_mythology, antiquity, homer, high_school, novel",307
1375,"classic, fiction, poetry, classic, mythology, literature, fantasy, history, historical_fiction, adventure, school, greek, epic, historical, buy, classic_literature, high_school, greece, novel, for_school, war, antiquity, wish_list, ancient, philosophy, non_fiction, classical, ancient_literature, classic_lit, classic_fiction",325
1381,"classic, fiction, poetry, classic, mythology, fantasy, school, literature, adventure, history, epic, classic_literature, historical_fiction, greek, for_school, high_school, historical, classical, greece, ancient, adult, buy, ancient_greece, classic_lit, epic, greek_mythology, novel, epic_poetry, college, homer",311
1420,"classic, play, fiction, shakespeare, drama, classic, school, play, literature, theatre, poetry, high_school, for_school, tragedy, british, classic_literature, english, historical_fiction, theater, british_literature, teatro, adult, historical, english_literature, century, william_shakespeare, all_time, classic_lit, college, buy",329
1426,"philosophy, spirituality, spiritual, self_help, inspirational, novel, novel, coelho, buy, contemporary, religion, fiction, fantasy, literature, paulo_coelho, inspiring, personal_development, english, nonfiction, non_fiction, novel, life, paulo_coelho, paulo, wish_list, inspiration, finished, paolo_coelho, collection, borrowed",327
1427,"fiction, philosophy, novel, novel, spirituality, romance, contemporary, spiritual, coelho, inspirational, english, paulo_coelho, buy, love, adult, unfinished, philosophical, contemporary_fiction, general_fiction, novel, borrowed, drama, abandoned, paulo, brazilian, roman, paulo_coelho, classic, latin_american, finished",320
1428,"fiction, paulo_coelho, romance, philosophy, novel, novel, spirituality, spiritual, contemporary, inspirational, literature, coelho, love, buy, religion, adult_fiction, drama, general_fiction, adult, english, borrowed, contemporary_fiction, paulo, novel, latin_american_literature, brazilian, finished, philosophical, magical_realism, latin_american",348
1430,"fiction, paulo_coelho, romance, novel, contemporary, novel, philosophy, novel, coelho, adult, literature, english, spiritual, spirituality, buy, drama, inspirational, borrowed, paulo_coelho, adult_fiction, finished, contemporary_fiction, pdf, brazil, love, sexuality, classic, general_fiction, latin_america, latin_american",323
1431,"novel, novel, psychology, romance, literature, drama, inspirational, mental_health, spiritual, buy, coelho, adult, adult_fiction, english, general_fiction, novel, classic, fiction, borrowed, abandoned, brazil, wish_list, death, brazilian, century, literary_fiction, life, philosophical, unfinished, latin_american",313
1519,"classic, play, drama, fiction, mythology, literature, greek, poetry, theatre, classic, play, school, classical, ancient, tragedy, greece, ancient_greece, college, theater, history, greek_literature, antiquity, teatro, for_school, classical_study, ancient_literature, classical_literature, ancient_classic, ancient_greek, classic_literature",339
1524,"classic, play, drama, fiction, mythology, theatre, classic, greek, play, literature, school, tragedy, ancient, poetry, greece, theater, antiquity, teatro, for_school, classical, ancient_greece, greek_literature, historical_fiction, fantasy, historical, classic_literature, history, college, philosophy, university",313
1540,"classic, play, drama, fiction, school, literature, mythology, classic, play, greek, theatre, poetry, for_school, tragedy, high_school, ancient, classical, philosophy, theater, history, greece, ancient_greece, college, home, classical_study, classical_literature, historical, greek_literature, antiquity, fantasy",311
1554,"drama, fiction, school, play, mythology, literature, high_school, greek, tragedy, classic, theater, classic_literature, poetry, ancient, teatro, historical, greece, classical, play, historical_fiction, adult, ancient_greece, fantasy, greek_literature, philosophy, history, university, antiquity, college, greek_mythology",320
